NumSchools,NationSizeRank,StateSizeRank,C_C14,CoreExpendPerPupil,CEPPNationRank,CEPPStateRank,TotalCurrExpend,PercExpendInstruction,CurrExpendPerPupil,TotalFedRev,PercRevFederal,TotLocalRev,PercRevLocal,RelatedChildreninPoverty,PercExpendInstructorSalary,PercExpendSalaries,KidsinDistrict,TotStateRev,PercRevState,TotExpendInstruction,DistrictTotExpend,TotPopinDistrict,TotExpendperPupil,TotalSalariesandWages,InstructionalSalaries,CCDIDLEA,NumContinueTeachers,DistrictOrLEA,Gr1-12orNot,MergedDistrict,BeginTime,TotalEnrollment,EnrollK-12,HispanicStudents,WhiteStudents,BlackStudents,AmericanIndianStudents,AsianStudents,K-12byRace,EligFreeLunch,EligFreeLunchK-12,ParticLunchProg,ApprovedK-12,DaysSchYr,HispanicTeachers,WhiteTeachers,BlackTeachers,AmericanIndianTeachers,AsianTeachers,FTETeachersCnt,NewTeacherHires,DismissedTeachers<4yrs,DismissedTeachers>4yrs,UnionAgreement,AgreementType,TeacherContractYear,SalarySchedule,BA-NoExp,BA-10yrs,MS-NoExp,MS-30Cr,MS-20yrs,HighestSteponSalarySchd,LowestSalary,HighestSalary,BenefitRateTeacher,BenefitRateNonProf,Benefit-Admin-Same/Other,BenefitAdminRate,Benefit-Aides-Same/Other,BenefitRateAides,OtherAgencyContribrute,OtherAgencyContributeRate,Benefit-Medical,Benefit-Dental,Benefit-Life,Benefit-Housing,Benefit-Meal,Benefit-Transport,HasCharter,NumCharter,MigrantStudentLstYr,MigrantStudentLstSmr,NumMigrantStudent,LEASIZE,NumMinorityStudentsDistrict,NumMinorityTeachers,PercStudApprovedLunchDisc,PercStudEligLunchDisc,REGION,STATE,STCNTY,SURVEY,URBANID,CNTLNUM,DFNLWGT
2.0,10729.0,54.0,44000.0,3562.0,8460.0,119.0,2224000.0,57.8,5532.0,96000.0,4.0,1363000.0,56.3,61.0,73.8,59.1,365.0,962000.0,39.7,1363000.0,2359000.0,1740.0,5868.0,1315000.0,970000.0,3810270,30.0,1.0,1.0,2.0,1103.0,378.0,376.0,0.0,352.0,0.0,21.0,3.0,376.0,1.0,4.0,1.0,4.0,173.0,0.0,35.0,0.0,0.0,0.0,33.2,5.0,0.0,0.0,1.0,1.0,1.0,2.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,19000.0,34610.0,22.9,9.6,2.0,22.8,3.0,12.7,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,3.0,24.0,0.0,1.06,1.06,2,38,38025,1,3.0,100137,1.9907
3.0,9099.0,28.0,101000.0,3259.0,10848.0,146.0,3313000.0,54.2,5074.0,188000.0,5.4,1901000.0,54.9,109.0,73.5,58.8,557.0,1371000.0,39.6,1931000.0,3561000.0,3163.0,5453.0,1948000.0,1432000.0,3810810,41.0,1.0,1.0,2.0,-9.0,588.0,588.0,1.0,586.0,1.0,0.0,0.0,588.0,1.0,175.0,1.0,60.0,175.0,0.0,47.0,0.0,0.0,0.0,41.8,6.0,0.0,0.0,1.0,1.0,1.0,1.0,20650.0,25150.0,23475.0,25025.0,32925.0,35025.0,-8.0,-8.0,20.5,21.2,2.0,21.2,2.0,21.2,2.0,-8.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,-8.0,2.0,2.0,-8.0,3.0,2.0,0.0,10.2,29.76,2,38,38019,1,3.0,104107,1.5415
2.0,9319.0,30.0,49000.0,2527.0,14027.0,212.0,2531000.0,49.1,4129.0,140000.0,4.2,1804000.0,54.7,92.0,67.0,64.8,618.0,1354000.0,41.1,1433000.0,2919000.0,2716.0,4762.0,1641000.0,1100000.0,3810860,39.0,1.0,1.0,2.0,146.0,618.0,618.0,16.0,575.0,11.0,6.0,10.0,618.0,1.0,70.0,1.0,70.0,173.0,42.0,0.0,0.0,0.0,0.0,40.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,19950.0,25050.0,22870.0,23600.0,33070.0,35330.0,-8.0,-8.0,15.4,12.8,1.0,15.4,2.0,12.8,2.0,-8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-8.0,1.0,2.0,13.0,3.0,43.0,42.0,11.33,11.33,2,38,38035,1,2.0,101918,1.24
2.0,12151.0,105.0,23000.0,3335.0,6627.0,96.0,1396000.0,47.7,5915.0,102000.0,6.3,905000.0,55.8,30.0,72.6,56.5,262.0,616000.0,38.0,787000.0,1649000.0,1274.0,6987.0,789000.0,573000.0,3810980,18.0,1.0,1.0,2.0,1015.0,219.0,219.0,2.0,207.0,3.0,7.0,0.0,219.0,1.0,71.0,1.0,35.0,180.0,0.0,21.0,0.0,0.0,0.0,18.5,3.0,0.0,0.0,2.0,-8.0,1.0,1.0,19000.0,23600.0,21600.0,21600.0,30875.0,32150.0,-8.0,-8.0,42.2,9.0,2.0,8.3,3.0,1.7,1.0,49.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,-8.0,2.0,2.0,-8.0,2.0,12.0,0.0,15.98,32.42,2,38,38005,1,3.0,100296,1.918
2.0,11716.0,87.0,65000.0,2638.0,13302.0,187.0,1251000.0,47.4,4484.0,123000.0,8.4,742000.0,50.8,55.0,65.8,58.7,259.0,595000.0,40.8,703000.0,1482000.0,1578.0,5312.0,734000.0,483000.0,3811140,20.0,1.0,1.0,2.0,900.0,270.0,270.0,0.0,265.0,0.0,3.0,2.0,270.0,1.0,148.0,1.0,148.0,173.0,0.0,22.0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,18200.0,21062.0,19474.0,19474.0,30570.0,30570.0,-8.0,-8.0,31.7,25.0,2.0,35.0,2.0,25.0,2.0,-8.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,3.0,5.0,0.0,54.81,54.81,2,38,38077,1,3.0,102725,1.8699
2.0,11960.0,96.0,44000.0,3146.0,8925.0,124.0,1376000.0,51.6,5439.0,96000.0,6.3,808000.0,52.9,67.0,68.8,60.2,252.0,622000.0,40.8,770000.0,1492000.0,1461.0,5897.0,829000.0,570000.0,3811700,21.0,1.0,1.0,2.0,1045.0,238.0,238.0,0.0,233.0,1.0,4.0,0.0,238.0,1.0,101.0,1.0,56.0,173.0,0.0,25.0,0.0,0.0,0.0,21.1,4.0,0.0,0.0,1.0,1.0,1.0,1.0,18500.0,25000.0,21125.0,21500.0,30125.0,30500.0,-8.0,-8.0,21.7,12.5,1.0,21.7,2.0,12.5,2.0,-8.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,2.0,5.0,0.0,23.53,42.44,2,38,38005,1,3.0,101324,1.8302
8.0,2586.0,6.0,343000.0,2965.0,14012.0,209.0,15601000.0,50.1,4136.0,762000.0,4.5,7647000.0,45.1,488.0,72.5,64.4,4183.0,8552000.0,50.4,9965000.0,19890000.0,18850.0,5273.0,10050000.0,7285000.0,3811820,199.0,1.0,1.0,2.0,921.0,3689.0,3648.0,11.0,3498.0,10.0,120.0,9.0,3648.0,1.0,852.0,1.0,852.0,173.0,0.0,216.0,0.0,1.0,0.0,206.8,18.0,0.0,0.0,1.0,1.0,1.0,1.0,19500.0,24375.0,21840.0,23400.0,34613.0,40450.0,-8.0,-8.0,25.0,30.0,2.0,20.0,2.0,30.0,2.0,-8.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,5.0,150.0,1.0,23.36,23.36,2,38,38059,1,2.0,102627,1.041
1.0,14670.0,224.0,0.0,3118.0,14368.0,229.0,57000.0,48.5,3353.0,0.0,0.0,42000.0,48.3,9.0,94.7,66.7,17.0,45000.0,51.7,47000.0,97000.0,96.0,5706.0,38000.0,36000.0,3811970,2.0,1.0,1.0,2.0,-9.0,11.0,11.0,0.0,11.0,0.0,0.0,0.0,11.0,3.0,-8.0,-8.0,-8.0,175.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,-8.0,1.0,2.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,15913.0,21462.0,9.0,0.0,2.0,0.0,3.0,7.7,2.0,-8.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,-8.0,2.0,2.0,-8.0,2.0,0.0,0.0,-8.0,-8.0,2,38,38015,1,2.0,103425,6.819
1.0,13280.0,157.0,0.0,3191.0,7122.0,101.0,760000.0,45.9,5802.0,48000.0,5.8,451000.0,54.5,40.0,67.2,52.1,135.0,329000.0,39.7,395000.0,860000.0,604.0,6565.0,396000.0,266000.0,3812090,13.0,1.0,1.0,1.0,1135.0,113.0,113.0,0.0,113.0,0.0,0.0,0.0,113.0,1.0,70.0,1.0,70.0,180.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,-8.0,1.0,1.0,18500.0,22250.0,20600.0,20600.0,27200.0,28100.0,-8.0,-8.0,13.3,2.6,2.0,2.2,3.0,0.2,2.0,-8.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,-8.0,2.0,2.0,-8.0,2.0,0.0,0.0,61.95,61.95,2,38,38045,1,3.0,101574,3.8766
2.0,12777.0,131.0,39000.0,3369.0,8648.0,121.0,967000.0,48.8,5494.0,115000.0,9.9,545000.0,46.9,28.0,64.4,60.7,181.0,502000.0,43.2,546000.0,1120000.0,960.0,6364.0,587000.0,378000.0,3812350,16.0,1.0,1.0,2.0,1110.0,174.0,165.0,0.0,162.0,0.0,3.0,0.0,165.0,1.0,51.0,1.0,51.0,180.0,0.0,18.0,0.0,0.0,0.0,18.0,2.0,0.0,1.0,2.0,-8.0,1.0,1.0,18132.0,22382.0,20382.0,20382.0,29382.0,31632.0,-8.0,-8.0,22.0,15.0,2.0,16.0,3.0,14.0,2.0,-8.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,-8.0,2.0,2.0,-8.0,2.0,3.0,0.0,30.91,30.91,2,38,38055,1,3.0,100978,3.3486
4.0,8866.0,25.0,80000.0,3768.0,6603.0,94.0,4163000.0,51.8,5922.0,440000.0,10.0,2295000.0,52.2,164.0,67.9,64.8,808.0,1659000.0,37.8,2415000.0,4665000.0,3610.0,6636.0,2698000.0,1831000.0,3812540,50.0,1.0,1.0,2.0,-9.0,674.0,669.0,0.0,628.0,3.0,37.0,1.0,669.0,1.0,234.0,1.0,186.0,175.0,0.0,53.0,0.0,0.0,0.0,36.5,3.0,0.0,0.0,1.0,1.0,1.0,1.0,19790.0,26360.0,23502.0,23502.0,39612.0,39612.0,-8.0,-8.0,18.2,15.2,1.0,18.2,1.0,18.2,2.0,-8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,3.0,41.0,0.0,27.8,34.98,2,38,38053,1,3.0,100557,1.4788
3.0,11536.0,79.0,18000.0,2698.0,14012.0,209.0,1245000.0,53.1,4136.0,43000.0,3.0,706000.0,49.6,42.0,70.1,54.2,234.0,675000.0,47.4,763000.0,1438000.0,1252.0,4777.0,675000.0,473000.0,3812930,22.0,1.0,1.0,2.0,-9.0,299.0,299.0,4.0,286.0,0.0,7.0,2.0,299.0,1.0,59.0,1.0,59.0,180.0,0.0,23.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,19000.0,21450.0,22500.0,22500.0,29150.0,31250.0,-8.0,-8.0,18.0,2.0,2.0,22.0,2.0,2.0,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,3.0,13.0,0.0,19.73,19.73,2,38,38081,1,3.0,104146,2.1207
2.0,13242.0,155.0,71000.0,3726.0,5314.0,72.0,851000.0,55.3,6304.0,103000.0,11.5,401000.0,44.7,46.0,73.7,52.8,152.0,394000.0,43.9,503000.0,910000.0,698.0,6741.0,449000.0,331000.0,3812990,12.0,1.0,1.0,2.0,842.0,135.0,135.0,0.0,87.0,0.0,47.0,1.0,135.0,1.0,68.0,1.0,68.0,180.0,0.0,16.0,0.0,0.0,0.0,12.5,4.0,0.0,0.0,1.0,2.0,1.0,1.0,17200.0,20350.0,18250.0,18600.0,24900.0,24900.0,-8.0,-8.0,33.2,21.8,1.0,33.2,2.0,21.8,2.0,-8.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,-8.0,2.0,2.0,-8.0,2.0,48.0,0.0,50.37,50.37,2,38,38005,1,3.0,100545,3.6524
19.0,1079.0,4.0,1154000.0,3176.0,12892.0,181.0,36181000.0,60.4,4608.0,2551000.0,6.3,20934000.0,52.1,1173.0,72.3,66.9,8198.0,16731000.0,41.6,23255000.0,38512000.0,45935.0,4905.0,24194000.0,17500000.0,3813030,513.0,1.0,1.0,2.0,830.0,7797.0,7578.0,157.0,6703.0,283.0,324.0,111.0,7578.0,1.0,2139.0,1.0,2139.0,173.0,0.0,556.0,1.0,0.0,1.0,549.5,45.0,1.0,0.0,1.0,1.0,1.0,1.0,19450.0,27230.0,22368.0,24313.0,35032.0,40489.0,-8.0,-8.0,6.0,6.0,1.0,6.0,2.0,6.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,6.0,875.0,2.0,28.23,28.23,2,38,38101,1,2.0,100149,1.1644
2.0,11677.0,86.0,23000.0,3053.0,12322.0,170.0,1348000.0,56.8,4763.0,28000.0,1.9,686000.0,47.3,22.0,70.1,62.8,243.0,737000.0,50.8,806000.0,1419000.0,1293.0,5014.0,846000.0,593000.0,3813200,25.0,1.0,1.0,2.0,1030.0,290.0,290.0,0.0,290.0,0.0,0.0,0.0,290.0,1.0,56.0,1.0,56.0,180.0,0.0,28.0,0.0,0.0,0.0,28.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,18000.0,23410.0,21900.0,28250.0,32450.0,34250.0,-8.0,-8.0,84.8,6.0,2.0,8.6,3.0,0.6,2.0,-8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,-8.0,2.0,2.0,-8.0,3.0,0.0,0.0,19.31,19.31,2,38,38055,1,3.0,100977,1.8102
2.0,11905.0,92.0,73000.0,3601.0,7009.0,100.0,1503000.0,54.2,5826.0,121000.0,7.5,839000.0,52.1,59.0,69.8,56.8,228.0,650000.0,40.4,871000.0,1607000.0,1442.0,6229.0,854000.0,596000.0,3813300,21.0,1.0,1.0,2.0,950.0,255.0,255.0,1.0,251.0,3.0,0.0,0.0,255.0,1.0,135.0,1.0,69.0,175.0,0.0,22.0,0.0,0.0,0.0,17.3,1.0,0.0,0.0,1.0,2.0,1.0,1.0,18300.0,23300.0,20300.0,21900.0,30300.0,37700.0,-8.0,-8.0,21.6,0.0,1.0,21.6,2.0,0.0,2.0,-8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,-8.0,2.0,2.0,-8.0,3.0,4.0,0.0,27.06,52.94,2,38,38041,1,3.0,102361,1.9249
1.0,11841.0,90.0,50000.0,2411.0,14288.0,223.0,1003000.0,40.0,3785.0,85000.0,5.7,762000.0,51.4,54.0,61.3,65.0,396.0,635000.0,42.8,567000.0,1418000.0,1599.0,5351.0,652000.0,400000.0,3813660,24.0,1.0,1.0,2.0,230.0,257.0,257.0,5.0,239.0,3.0,8.0,2.0,257.0,1.0,66.0,1.0,66.0,180.0,0.0,24.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19100.0,21225.0,22900.0,31825.0,31825.0,31825.0,-8.0,-8.0,23.0,15.0,1.0,23.0,2.0,15.0,2.0,-8.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,3.0,18.0,0.0,25.68,25.68,2,38,38101,1,3.0,100638,2.8908
5.0,12071.0,101.0,61000.0,3938.0,6186.0,88.0,1467000.0,50.9,6037.0,104000.0,5.4,1297000.0,67.0,72.0,72.2,61.7,466.0,535000.0,27.6,957000.0,1882000.0,2044.0,7745.0,905000.0,653000.0,3813760,19.0,1.0,1.0,2.0,100.0,242.0,242.0,0.0,227.0,0.0,15.0,0.0,242.0,1.0,109.0,1.0,109.0,180.0,0.0,22.0,0.0,0.0,0.0,22.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,19000.0,25325.0,21300.0,22450.0,32800.0,35350.0,-8.0,-8.0,30.0,15.0,1.0,30.0,3.0,12.0,2.0,-8.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,2.0,15.0,0.0,45.04,45.04,2,38,38105,1,3.0,100882,1.455
2.0,10925.0,63.0,47000.0,2886.0,11398.0,156.0,1866000.0,49.5,4963.0,105000.0,5.1,1043000.0,50.8,81.0,65.3,58.9,369.0,906000.0,44.1,1019000.0,2060000.0,1992.0,5479.0,1100000.0,718000.0,3813870,30.0,1.0,1.0,2.0,1245.0,389.0,389.0,2.0,370.0,0.0,15.0,2.0,389.0,1.0,139.0,1.0,132.0,180.0,0.0,32.0,0.0,0.0,1.0,27.4,3.0,0.0,0.0,1.0,1.0,1.0,1.0,18188.0,18600.0,20100.0,20100.0,29300.0,31140.0,-8.0,-8.0,28.0,16.0,2.0,22.0,1.0,28.0,2.0,-8.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,3.0,19.0,1.0,33.93,35.73,2,38,38059,1,2.0,102606,1.382
3.0,8439.0,18.0,257000.0,3237.0,12051.0,168.0,3823000.0,47.2,4821.0,2142000.0,44.8,748000.0,15.7,151.0,67.9,64.2,594.0,1889000.0,39.5,2305000.0,4883000.0,2439.0,6158.0,2453000.0,1666000.0,3813920,47.0,1.0,1.0,2.0,325.0,764.0,764.0,3.0,115.0,1.0,645.0,0.0,764.0,1.0,606.0,1.0,426.0,173.0,1.0,56.0,0.0,8.0,0.0,63.4,18.0,0.0,0.0,1.0,1.0,1.0,1.0,19100.0,25150.0,22400.0,22400.0,38350.0,38350.0,-8.0,-8.0,25.7,27.6,2.0,28.9,3.0,16.8,2.0,-8.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,3.0,649.0,9.0,55.76,79.32,2,38,38061,1,3.0,101536,1.5854
2.0,12224.0,108.0,39000.0,3119.0,10483.0,140.0,1167000.0,53.1,5141.0,91000.0,7.2,538000.0,42.4,43.0,68.7,58.3,244.0,640000.0,50.4,668000.0,1259000.0,1230.0,5546.0,680000.0,467000.0,3813980,21.0,1.0,1.0,2.0,421.0,221.0,217.0,8.0,207.0,0.0,2.0,0.0,217.0,1.0,85.0,1.0,85.0,180.0,0.0,22.0,0.0,0.0,0.0,18.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,18000.0,21750.0,21000.0,21500.0,28500.0,32000.0,-8.0,-8.0,27.2,17.5,2.0,22.0,3.0,12.8,2.0,-8.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,2.0,10.0,0.0,39.17,39.17,2,38,38049,1,3.0,104598,2.0044
2.0,12176.0,106.0,63000.0,3034.0,8691.0,123.0,1278000.0,43.8,5485.0,107000.0,6.8,827000.0,52.3,95.0,63.5,63.7,260.0,646000.0,40.9,675000.0,1541000.0,1124.0,6614.0,814000.0,517000.0,3814160,19.0,1.0,1.0,2.0,1235.0,203.0,203.0,0.0,199.0,0.0,4.0,0.0,203.0,1.0,101.0,1.0,101.0,180.0,0.0,19.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20400.0,25350.0,23400.0,23400.0,35450.0,38325.0,-8.0,-8.0,16.9,9.2,1.0,16.9,2.0,9.2,2.0,-8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,-8.0,2.0,2.0,-8.0,2.0,4.0,0.0,49.75,49.75,2,38,38003,1,3.0,100656,1.9989
2.0,13642.0,174.0,32000.0,4050.0,3683.0,41.0,707000.0,48.7,7000.0,116000.0,12.9,477000.0,53.1,49.0,71.5,58.0,112.0,305000.0,34.0,409000.0,840000.0,500.0,8317.0,410000.0,293000.0,3814190,15.0,1.0,1.0,2.0,-9.0,95.0,89.0,1.0,88.0,0.0,0.0,0.0,89.0,1.0,60.0,1.0,60.0,180.0,0.0,16.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,17700.0,23000.0,19000.0,19900.0,29000.0,29000.0,-8.0,-8.0,15.0,0.0,1.0,15.0,2.0,0.0,2.0,-8.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,2.0,1.0,0.0,67.42,67.42,2,38,38095,1,3.0,101440,3.7908
2.0,12482.0,119.0,22000.0,3070.0,10757.0,145.0,1018000.0,49.6,5090.0,48000.0,4.0,725000.0,59.7,24.0,67.0,61.7,211.0,441000.0,36.3,588000.0,1185000.0,908.0,5925.0,628000.0,421000.0,3814290,17.0,1.0,1.0,2.0,1101.0,204.0,204.0,0.0,203.0,0.0,0.0,1.0,204.0,1.0,36.0,1.0,36.0,172.0,0.0,19.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,19000.0,22860.0,21410.0,21410.0,28210.0,28210.0,-8.0,-8.0,15.2,4.1,1.0,15.2,2.0,4.1,2.0,-8.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,2.0,1.0,0.0,17.65,17.65,2,38,38081,1,3.0,101531,1.9966
2.0,12994.0,141.0,19000.0,3701.0,5570.0,77.0,977000.0,47.1,6223.0,29000.0,2.6,667000.0,59.3,5.0,72.4,57.5,166.0,428000.0,38.1,546000.0,1159000.0,845.0,7382.0,562000.0,407000.0,3814730,17.0,1.0,1.0,2.0,-9.0,150.0,150.0,0.0,149.0,0.0,1.0,0.0,150.0,1.0,33.0,1.0,33.0,180.0,0.0,19.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,19600.0,22770.0,21660.0,22160.0,31110.0,32310.0,-8.0,-8.0,60.0,2.0,2.0,6.0,3.0,0.5,2.0,-8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,2.0,1.0,0.0,22.0,22.0,2,38,38017,1,2.0,101099,1.7423
2.0,9980.0,35.0,46000.0,2680.0,13817.0,206.0,2143000.0,46.4,4260.0,93000.0,2.6,1532000.0,43.2,38.0,70.4,60.6,543.0,1925000.0,54.2,1273000.0,2742000.0,2854.0,5451.0,1298000.0,914000.0,3814880,31.0,1.0,1.0,2.0,1010.0,485.0,485.0,28.0,450.0,2.0,4.0,1.0,485.0,1.0,130.0,1.0,130.0,182.0,0.0,32.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,19200.0,23700.0,21000.0,21700.0,30000.0,32700.0,-8.0,-8.0,21.0,33.2,2.0,31.4,2.0,33.2,2.0,-8.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-8.0,1.0,2.0,24.0,3.0,35.0,0.0,26.8,26.8,2,38,38099,1,3.0,103284,2.1847
2.0,11309.0,70.0,84000.0,2988.0,12007.0,167.0,1586000.0,51.7,4835.0,231000.0,13.1,785000.0,44.5,85.0,71.8,62.6,341.0,749000.0,42.4,956000.0,1848000.0,1441.0,5634.0,993000.0,713000.0,3814940,23.0,1.0,1.0,2.0,908.0,318.0,318.0,0.0,149.0,0.0,169.0,0.0,318.0,1.0,192.0,1.0,192.0,180.0,0.0,26.0,0.0,0.0,0.0,24.5,3.0,0.0,0.0,1.0,1.0,1.0,1.0,18150.0,23000.0,20000.0,20400.0,31100.0,35380.0,-8.0,-8.0,22.2,8.5,1.0,22.2,2.0,8.5,2.0,-8.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,3.0,169.0,0.0,60.38,60.38,2,38,38061,1,3.0,100834,2.7894
2.0,13961.0,190.0,13000.0,4203.0,3280.0,37.0,538000.0,48.6,7270.0,29000.0,4.5,420000.0,64.5,13.0,66.3,50.2,91.0,202000.0,31.0,295000.0,607000.0,453.0,8203.0,270000.0,179000.0,3815240,5.0,1.0,1.0,-9.0,1010.0,71.0,69.0,0.0,64.0,0.0,5.0,0.0,69.0,1.0,32.0,1.0,32.0,180.0,0.0,10.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,16500.0,20550.0,18000.0,18300.0,26550.0,27750.0,-8.0,-8.0,22.0,7.2,1.0,22.0,3.0,10.4,2.0,-8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,-8.0,2.0,2.0,-8.0,2.0,5.0,0.0,46.38,46.38,2,38,38061,1,3.0,101344,3.3622
2.0,13053.0,144.0,69000.0,3713.0,4922.0,62.0,968000.0,48.6,6453.0,135000.0,12.2,494000.0,44.7,56.0,72.3,57.7,166.0,476000.0,43.1,533000.0,1096000.0,856.0,7307.0,559000.0,404000.0,3816090,12.0,1.0,1.0,2.0,100.0,151.0,151.0,0.0,137.0,0.0,12.0,2.0,151.0,1.0,80.0,1.0,80.0,176.0,0.0,17.0,0.0,0.0,0.0,17.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,18300.0,21800.0,20800.0,21249.0,22039.0,24400.0,-8.0,-8.0,27.9,7.6,1.0,27.9,2.0,7.6,2.0,-8.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,2.0,14.0,0.0,52.98,52.98,2,38,38037,1,3.0,101532,3.3068
2.0,13799.0,184.0,43000.0,4659.0,2430.0,26.0,692000.0,45.1,7864.0,194000.0,20.7,318000.0,34.0,45.0,71.2,57.2,178.0,424000.0,45.3,410000.0,909000.0,640.0,10330.0,396000.0,282000.0,3816510,11.0,1.0,1.0,2.0,100.0,77.0,77.0,0.0,42.0,0.0,35.0,0.0,77.0,1.0,58.0,1.0,58.0,180.0,0.0,12.0,0.0,3.0,0.0,15.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,17700.0,21700.0,19300.0,19300.0,26100.0,26100.0,-8.0,-8.0,20.3,20.1,1.0,20.3,1.0,20.3,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,2.0,35.0,3.0,75.32,75.32,2,38,38085,1,3.0,101460,3.5438
2.0,12020.0,98.0,196000.0,4653.0,1759.0,19.0,2109000.0,49.0,8504.0,1285000.0,56.3,165000.0,7.2,170.0,62.1,55.9,354.0,834000.0,36.5,1087000.0,2217000.0,1088.0,8940.0,1178000.0,732000.0,3816980,24.0,1.0,1.0,2.0,-9.0,220.0,220.0,0.0,0.0,0.0,220.0,0.0,220.0,1.0,210.0,1.0,210.0,182.0,0.0,26.0,0.0,3.0,0.0,29.0,5.0,1.0,0.0,1.0,2.0,1.0,1.0,19350.0,23350.0,20150.0,20150.0,26550.0,26550.0,-8.0,-8.0,24.0,10.0,1.0,24.0,2.0,10.0,2.0,-8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,2.0,220.0,3.0,95.45,95.45,2,38,38085,1,3.0,100041,1.6191
